icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration
400fe0,1249.68,1264.92,1256.7708333333335,105.38,109.88,106.63499999999999,0.001799999999995805,0.009599999999999997,2122.0
4010db,10363.2,10668.0,10498.226400000001,211.73,248.54,228.45119999999994,0.46879999999999455,10.0655,2867.0
4010dd,10965.18,10980.42,10972.799999999997,235.4,236.11,235.70666666666662,0.03819999999999624,0.09770000000000056,2706.0
4010e9,5646.42,5646.42,5646.42,157.39,157.39,157.38999999999996,0.0,0.0,2197.0
4010ea,10965.18,10972.8,10971.311034482764,252.08,252.6,252.2393103448275,0.08079999999999643,0.0002999999999993008,3306.0
4010eb,228.6,11597.64,8146.324285714284,67.3,226.9,178.23785714285714,3.554299999999998,4.2897,1561.0
4010ec,9364.98,11582.4,9763.9632,214.32,222.92,221.16920000000005,6.5715,12.4705,2867.0
4010ee,3375.66,3535.68,3453.2454545454543,143.66,157.16,151.55181818181816,0.03860000000000241,0.07470000000000002,2884.0
40123f,1988.82,2080.26,2029.7394000000006,126.24,136.72,132.15209999999996,0.014299999999998647,0.06239999999999998,2604.0
401240,7962.9,8069.58,8050.823076923077,226.99,227.36,227.30307692307693,0.027499999999996305,0.043500000000000094,2776.0
405455,10347.96,10401.3,10370.82,206.4,210.84,206.98318181818186,0.04630000000000223,0.1374000000000004,2884.0
405631,1089.66,1211.58,1154.8533333333335,0.0,119.31,101.20222222222222,0.03790000000000049,0.032600000000000406,2884.0
405636,6598.92,6918.96,6730.411463414635,199.59,206.63,203.1560975609756,0.03829999999999956,0.053099999999999925,2800.0
405637,2263.14,2263.14,2263.14,143.31,143.31,143.30999999999997,0.0,0.0,233.0
405638,11582.4,11590.02,11588.387142857142,239.02,239.28,239.2242857142858,0.18700000000000472,0.11760000000000037,1165.0
405a46,1882.14,2133.6,2100.071999999999,130.15,135.71,134.24133333333336,0.0013999999999967372,0.2026,1217.0
405a4a,1562.1,1615.44,1590.1358490566035,125.61,132.26,127.35896226415096,0.030899999999995487,0.05450000000000088,3342.0
405b64,7246.62,7246.62,7246.62,200.33,200.33,200.33,0.0,0.0,17.0
405b6a,3177.54,3939.54,3670.8754687499995,144.22,151.29,149.56773437500004,0.08259999999999934,0.10519999999999996,3592.0
405bfc,11277.6,11277.6,11277.6,243.27,243.27,243.27000000000004,0.1565000000000012,0.11840000000000117,3151.0
405bfe,10058.4,10058.4,10058.399999999998,273.68,274.79,274.2988571428571,0.08270000000000266,0.1291999999999991,2604.0
405d11,2941.32,5539.74,4801.688571428572,146.71,174.45,166.59857142857143,2.2620000000000005,4.6936,2884.0
405f11,4373.88,4549.14,4428.368219178083,181.66,183.1,182.2813698630137,0.023499999999998522,0.04900000000000038,2210.0
405f12,1874.52,1935.48,1893.388571428572,130.05,131.11,130.42698412698414,0.0009000000000014552,0.017299999999999982,2001.0
405f13,10972.8,10972.8,10972.800000000001,200.07,200.07,200.06999999999996,0.018000000000000682,0.014399999999999968,2459.0
406014,3322.32,3657.6,3555.5766666666664,155.99,171.61,168.47388888888887,0.03999999999999915,0.10779999999999998,2867.0
406133,10637.52,11582.4,11363.194520547944,230.03,233.24,232.4880821917808,4.1601,7.9402,3079.0
406135,11879.58,11894.82,11892.381599999999,232.51,233.58,233.25519999999997,0.0893999999999977,0.13030000000000008,2867.0
40621c,10363.2,10363.2,10363.2,257.54,257.83,257.7630769230769,0.11459999999999937,0.08840000000000003,986.0
406229,3314.7,3314.7,3314.7,178.87,178.87,178.87,0.0,0.0,17.0
40624e,11269.98,11277.6,11271.250000000002,241.91,241.95,241.9411111111111,0.008500000000005059,0.18879999999999963,2867.0
406250,11582.4,11590.02,11584.824545454543,237.4,237.6,237.46363636363637,0.036599999999999966,0.15410000000000057,2884.0
406319,11285.22,11582.4,11535.156,191.5,265.85,203.56599999999997,2.7613999999999947,1.3143000000000002,2867.0
40631a,5806.44,11292.84,7096.3535999999995,180.58,245.18,192.9984,6.766199999999998,1.9466999999999999,2867.0
4063c3,9509.76,9509.76,9509.759999999998,212.11,212.11,212.11000000000004,0.0,0.0,233.0
4063e6,9715.5,9784.08,9768.295714285716,251.3,251.84,251.7121428571429,0.033399999999996766,0.0018000000000029104,1165.0
40643a,10988.04,11590.02,11238.30134831461,199.49,230.27,212.4205617977528,3.2778999999999954,7.6738,2468.0
40643b,10058.4,10058.4,10058.4,251.82,252.39,252.13708333333332,0.10269999999999868,0.0595,2762.0
40643c,10980.42,10980.42,10980.420000000002,216.06,223.32,221.64461538461543,0.13100000000000023,0.11639999999999961,986.0
40643d,11285.22,11285.22,11285.22,218.67,218.67,218.67,0.0,0.0,180.0
406442,1463.04,3009.9,1780.2352,138.19,143.17,140.97733333333335,0.2896000000000001,0.17630000000000035,2659.0
406445,10668.0,10668.0,10668.0,207.81,207.81,207.81,0.0,0.0,74.0
4064a4,10972.8,10972.8,10972.800000000001,230.87,232.32,231.8807936507936,0.20700000000000074,0.22669999999999746,3592.0
406531,9753.6,9761.22,9754.5144,206.61,212.89,207.3884,0.07920000000000016,0.1958000000000002,2867.0
40653a,4251.96,4427.22,4280.681538461538,202.15,204.19,202.5423076923077,0.02939999999999543,0.0045,2776.0
40653d,2506.98,3078.48,2822.5954838709677,138.62,145.91,142.30440860215057,0.035600000000002296,0.060399999999999565,3236.0
406540,11300.46,11300.46,11300.46,262.74,262.74,262.74,0.0,0.0,17.0
406542,8542.02,11285.22,11174.272799999999,187.42,234.35,232.33919999999998,0.03219999999999601,0.18839999999999968,2867.0
406544,10957.56,11277.6,10988.04,205.91,243.78,211.0845454545454,1.181599999999996,6.3100000000000005,2884.0
40655b,10972.8,10972.8,10972.800000000003,206.85,206.85,206.84999999999988,0.0653999999999968,0.04410000000000025,3044.0
406590,11582.4,11582.4,11582.399999999998,259.48,259.66,259.6184615384615,0.05409999999999826,0.16100000000000136,986.0
406591,815.34,815.34,815.34,94.67,94.67,94.67,0.0,0.0,74.0
40660c,10972.8,10972.8,10972.799999999996,232.9,233.63,233.4640909090909,0.05480000000000018,0.06469999999999843,812.0
40660e,11277.6,11582.4,11558.015999999998,229.4,251.0,231.30879999999996,3.3980000000000032,5.476899999999999,2867.0
40665e,9144.0,9144.0,9144.0,221.87,222.77,222.2589830508475,0.2348999999999961,0.06259999999999977,3592.0
40665f,10972.8,10972.8,10972.800000000003,203.21,203.21,203.20999999999995,0.08129999999999882,0.0003000000000010772,3206.0
406660,10972.8,11277.6,11155.679999999998,202.27,204.75,203.44675,5.465299999999999,0.007899999999999352,3151.0
406668,3032.76,3032.76,3032.760000000001,150.57,150.57,150.57,0.0,0.0,351.0
406669,10980.42,10980.42,10980.419999999998,209.9,209.9,209.89999999999995,0.003900000000001569,0.009299999999999642,1900.0
40666a,2072.64,2697.48,2537.6505,142.18,143.84,143.077375,0.08220000000000027,0.03990000000000005,2782.0
40666b,3619.5,4061.46,3800.404444444444,183.97,189.0,186.52592592592592,0.023599999999994736,0.06620000000000004,2800.0
40666c,548.64,640.08,562.356,103.92,130.57,115.72040000000001,0.03319999999999368,0.07830000000000004,2867.0
406670,7780.02,10972.8,8702.402857142855,229.75,234.75,233.32142857142858,4.696200000000005,5.395100000000003,2438.0
406673,3596.64,11582.4,9376.272289156628,187.34,205.68,200.51012048192774,5.9609999999999985,3.0057,2816.0
406696,6141.72,6713.22,6497.421600000001,217.03,227.76,224.9608,0.02669999999999817,0.18210000000000015,2867.0
4066b9,6347.46,6911.34,6587.489999999999,214.74,223.1,220.19045454545451,0.12069999999999936,0.02750000000000008,2884.0
4066ce,10972.8,10972.8,10972.800000000001,208.15,210.11,209.2958461538462,3.454099999999997,7.075300000000002,2813.0
4066cf,10668.0,10668.0,10668.0,255.29,255.29,255.29000000000002,0.0,0.0,209.0
4066d0,10972.8,10972.8,10972.800000000005,206.29,211.6,209.04577464788738,5.275199999999998,2.208500000000001,2482.0
4066d1,3642.36,4023.36,3763.3274999999994,185.97,192.99,190.43500000000003,0.07059999999999889,0.012100000000000222,2762.0
406753,10363.2,11292.84,11201.746363636363,215.81,237.54,234.595,1.2802000000000007,3.943999999999999,2884.0
406755,11582.4,11590.02,11582.768709677413,203.35,205.53,203.88370967741938,0.11169999999999902,0.1798,3592.0
4067c4,10058.4,10058.4,10058.4,207.07,207.07,207.06999999999996,0.035600000000002296,0.03500000000000014,2831.0
4067ee,10972.8,10972.8,10972.799999999997,226.26,226.26,226.26000000000005,0.003999999999997783,0.0045000000000001705,368.0
4067f0,11582.4,11590.02,11588.315526315791,237.0,237.72,237.52815789473692,0.10009999999999764,0.22060000000000013,2730.0
4067f2,3893.82,11277.6,5490.972000000001,171.08,177.94,173.42359999999996,14.618299999999998,6.094,2867.0
4067f6,4244.34,4442.46,4338.587368421051,174.95,176.79,175.8336842105263,0.016999999999995907,0.01249999999999929,1027.0
406832,11277.6,11277.6,11277.60000000001,261.92,262.28,262.15527559055107,0.18960000000000576,0.2604999999999933,3592.0
40688e,10660.38,10668.0,10667.307272727274,261.41,262.52,261.8440909090909,0.07880000000000109,0.10629999999999962,2884.0
406890,11940.54,12192.0,12105.234453781513,240.73,248.81,245.70806722689076,3.0075000000000003,8.1284,3592.0
4068f5,11582.4,11582.4,11582.399999999998,230.24,230.24,230.23999999999995,0.0015000000000000568,0.006200000000000205,577.0
40690d,11285.22,11285.22,11285.22,200.28,263.65,234.78818181818187,0.0998999999999981,0.03550000000000075,2884.0
406948,11582.4,11582.4,11582.399999999998,217.59,218.3,218.17318181818183,0.06199999999999761,0.07880000000000109,2884.0
40697c,396.24,655.32,512.6181818181817,72.54,104.49,84.2518181818182,0.011699999999997601,0.052499999999999936,2884.0
406a02,8808.72,8846.82,8839.8096,221.18,229.9,223.34239999999997,0.08310000000000173,0.1191999999999993,2867.0
406a05,11277.6,11277.6,11277.60000000001,250.15,251.3,250.55865546218493,0.1646999999999963,0.13120000000000687,3592.0
406a3e,1790.7,10972.8,2675.2295999999997,148.3,150.84,149.622,4.611800000000002,0.5599000000000001,2867.0
406a59,11277.6,11277.6,11277.600000000002,274.96,276.31,275.3968181818181,0.10699999999999932,0.04440000000000044,2884.0
406a63,11582.4,11582.4,11582.399999999996,214.54,235.89,230.14515624999999,4.960500000000003,6.7829,3592.0
406a93,11567.16,11582.4,11575.389599999997,253.22,253.48,253.2432,0.05369999999999919,0.11690000000000023,2867.0
406a9d,7551.42,12192.0,8621.15076923077,204.77,228.82,210.32000000000002,2.9046999999999983,6.2646000000000015,423.0
406ae9,10668.0,10668.0,10668.0,255.7,256.58,256.44,0.05420000000000158,0.12600000000000122,2884.0
406b05,5646.42,6530.34,6205.4400000000005,195.54,207.88,204.0803937007874,0.08890000000000242,0.19490000000000407,3592.0
406b0a,11216.64,11216.64,11216.64,233.14,233.14,233.13999999999996,0.0,0.0,233.0
406b4a,9753.6,9753.6,9753.600000000002,241.56,241.56,241.55999999999997,0.0030999999999998806,0.00539999999999452,437.0
406b5a,11567.16,11590.02,11581.110461538461,238.33,239.23,238.98630769230763,0.05239999999999867,0.31759999999999966,3592.0
406b5c,8366.76,10972.8,8932.881176470588,217.51,249.13,242.36495798319322,4.4101,8.469100000000001,3592.0
406b83,10972.8,10988.04,10984.92272727273,215.67,218.21,217.2272727272727,0.09070000000000533,0.0038000000000000256,2884.0
406b90,11574.78,11582.4,11581.685624999998,238.93,240.78,239.27802083333336,0.09560000000000457,0.20940000000000047,3254.0
406b91,6400.8,6400.8,6400.800000000001,191.8,191.8,191.79999999999995,0.025300000000001432,0.05849999999999955,2658.0
406c71,11277.6,11277.6,11277.600000000002,244.58,244.58,244.57999999999998,0.016100000000001558,0.014100000000002666,268.0
406c80,12192.0,12192.0,12192.0,207.64,208.28,208.1078260869565,0.08569999999999567,0.014499999999999957,2830.0
406ca3,10668.0,10675.62,10668.692727272726,270.5,271.0,270.5972727272728,0.10470000000000113,0.03710000000000058,2884.0
406caa,11887.2,11887.2,11887.2,256.68,256.68,256.67999999999995,0.0,0.0,163.0
406cd2,3139.44,3139.44,3139.44,170.03,170.03,170.03,0.0,0.0,245.0
406d4e,10363.2,10363.2,10363.200000000004,234.06,237.16,235.19045454545451,0.027100000000004343,0.13490000000000002,2884.0
406d69,8237.22,8237.22,8237.22,237.12,237.3,237.24413793103443,0.0024999999999977263,0.011800000000000033,2018.0
406d6f,11841.48,12397.74,11971.527999999998,241.59,242.34,241.88200000000003,0.12290000000000134,0.24950000000000117,1217.0
406d78,11879.58,11887.2,11886.507272727276,282.04,282.04,282.04,0.015099999999996783,0.1600999999999999,2884.0
406d79,10965.18,10972.8,10970.15632653061,263.4,267.14,266.16959183673464,3.4430999999999976,6.779699999999998,3169.0
406d7a,10660.38,10668.0,10665.182521008404,272.96,274.08,273.180168067227,0.13040000000000163,0.4018999999999977,3592.0
406d7b,11277.6,11277.6,11277.600000000002,280.4,280.4,280.40000000000003,0.0,0.0,282.0
406d8e,3048.0,3048.0,3048.0,136.54,136.85,136.5555,0.002400000000001512,0.005199999999999982,2423.0
406d90,10347.96,10347.96,10347.96,196.78,196.78,196.78,0.0,0.0,74.0
406d95,11567.16,11597.64,11572.97679389313,238.01,238.71,238.46465648854962,0.08809999999999718,0.2403000000000004,3592.0
406e0f,11269.98,11277.6,11272.096666666666,285.51,286.13,285.6722222222222,0.06700000000000017,0.1617999999999995,2867.0
406e10,12192.0,12192.0,12192.0,233.65,233.65,233.65,0.0,0.0,52.0
406e2e,7261.86,8359.14,8013.794776119403,159.27,161.71,160.81283582089551,0.1728999999999985,0.08850000000000002,3592.0
406e65,4137.66,4137.66,4137.66,172.13,172.13,172.13,0.0,0.0,231.0
406e66,7924.8,7932.42,7931.727272727277,189.52,189.56,189.5581818181818,0.05280000000000484,0.07230000000000003,2884.0
406e69,10965.18,10972.8,10969.371000000003,217.9,218.26,218.03950000000003,0.059899999999998954,0.08179999999999765,3151.0
406e9f,12192.0,12192.0,12192.0,241.67,241.67,241.66999999999996,0.0,0.0,297.0
406ec7,11582.4,11582.4,11582.4,248.03,248.03,248.03,0.0,0.0,17.0
406f72,1668.78,2110.74,1869.201875,152.53,154.45,153.32479166666667,0.050499999999999545,0.05989999999999995,3254.0
406f75,11551.92,11551.92,11551.92,227.01,227.01,227.01,0.0,0.0,52.0
406f76,11269.98,11277.6,11271.71181818182,260.14,280.45,262.1254545454546,3.424599999999998,10.298299999999998,2884.0
406f78,11574.78,11582.4,11578.378333333336,261.36,261.36,261.36000000000007,0.010200000000001097,0.006799999999998363,1701.0
406f7b,12184.38,12184.38,12184.38,256.99,256.99,256.99,0.0,0.0,17.0
406f87,7772.4,10363.2,10128.711818181822,207.34,211.11,207.68318181818185,2.901299999999999,6.229399999999998,2884.0
406fd8,11277.6,11277.6,11277.600000000006,241.91,252.58,247.28260869565224,0.026499999999998636,0.0826,3009.0
406fda,8999.22,11262.36,10829.239200000002,232.28,242.82,234.99,0.7830000000000013,9.978599999999998,2867.0
407022,11582.4,11597.64,11591.863548387095,209.62,212.24,211.68282258064514,0.1856999999999971,0.06900000000000006,3592.0
407031,11277.6,11582.4,11540.836363636363,219.35,246.57,232.9618181818182,9.784399999999998,11.285599999999999,2884.0
4070e1,3710.94,6667.5,5871.6672,173.89,197.2,189.03560000000002,11.847900000000003,25.4639,2867.0
4070e2,10972.8,10972.8,10972.799999999997,200.95,201.6,201.0366666666666,0.12079999999999558,0.04749999999999943,1217.0
4070e3,10256.52,11582.4,11463.597272727271,203.24,244.42,240.66227272727275,11.2134,3.9044999999999996,2884.0
4070e5,12192.0,12192.0,12192.0,205.89,239.5,214.3006818181818,3.831400000000002,8.1738,2956.0
4070e8,11277.6,11422.38,11364.19090909091,230.5,231.23,230.7225974025974,0.04860000000000042,0.05719999999999992,2162.0
4070e9,9060.18,9502.14,9308.591999999999,255.89,258.45,257.73920000000004,0.09419999999999362,0.17600000000000016,2867.0
4070ea,11277.6,11277.6,11277.6,246.45,247.36,247.17759999999998,9.889800000000001,20.5324,2867.0
4070ec,11277.6,11277.6,11277.600000000002,243.65,243.65,243.65000000000003,0.0,0.0,233.0
4070ee,11582.4,11582.4,11582.4,225.87,225.87,225.86999999999998,0.0,0.0,1121.0
4070ef,11582.4,11582.4,11582.399999999996,239.0,239.45,239.1503125,0.015900000000002024,0.04549999999999965,2813.0
407131,11582.4,11582.4,11582.399999999998,257.34,257.34,257.34000000000003,0.0,0.0,262.0
407176,10812.78,10980.42,10899.780000000004,229.86,230.26,230.00173228346466,0.13060000000000116,0.13069999999999737,3592.0
407177,9250.68,9517.38,9361.126206896555,194.36,196.19,195.17149425287357,0.02179999999999893,0.0766,2935.0
407179,10972.8,11582.4,11157.734831460675,202.24,203.02,202.46988764044949,6.185900000000004,0.01419999999999888,2850.0
40717a,10972.8,10980.42,10974.103421052634,206.63,207.58,207.3096052631579,0.031999999999996476,0.0688000000000013,2162.0
40717b,11277.6,11277.6,11277.600000000002,238.92,240.06,239.39217391304354,0.14560000000000173,0.1332000000000022,2867.0
40717c,10972.8,10972.8,10972.8,235.91,236.18,236.04500000000002,0.0040000000000048885,0.010200000000000209,318.0
40717e,10972.8,10972.8,10972.8,231.85,234.67,234.06956521739136,0.002300000000005298,0.1137999999999999,3097.0
40717f,11582.4,11582.4,11582.399999999994,241.7,242.99,242.68065573770485,0.08030000000000115,0.19189999999999863,3592.0
407180,10972.8,11277.6,11045.952000000007,210.75,221.17,213.2290999999999,5.359400000000001,2.9173,3151.0
407181,10972.8,10980.42,10974.460769230773,217.83,231.6,226.12730769230757,4.9056,7.553899999999999,3254.0
407182,10972.8,10972.8,10972.800000000001,201.69,201.69,201.69000000000003,0.03979999999999961,0.0009999999999994458,2111.0
407183,10972.8,10972.8,10972.799999999997,216.74,241.51,234.90466666666677,0.1747000000000014,0.018799999999998818,374.0
4071d7,-45.72,11285.22,4129.1256,52.6,194.5,123.1328,13.396,3.9561,2867.0
4071d9,10652.76,10843.26,10756.322727272727,225.54,227.67,226.13045454545457,0.008800000000000807,0.14910000000000068,2884.0
407267,11277.6,11277.6,11277.600000000002,223.25,223.25,223.25,0.0,0.0,313.0
4072a4,10668.0,10668.0,10668.0,265.57,266.08,265.96230769230766,0.15460000000000207,0.035700000000000065,986.0
4072a5,10332.72,10843.26,10607.04,242.69,245.89,244.29000000000002,0.069500000000005,0.04860000000000042,2884.0
4072c7,7734.3,8336.28,8102.830909090909,220.11,221.46,220.92818181818186,0.07910000000000394,0.07489999999999997,2884.0
4072dc,11887.2,11887.2,11887.2,217.19,217.56,217.2776315789474,0.1746000000000052,0.27369999999999983,3592.0
4072ea,10965.18,10972.8,10967.869411764705,249.44,250.06,249.92823529411768,0.02599999999999625,0.17070000000000007,2884.0
40731c,11879.58,11879.58,11879.579999999998,260.1,260.79,260.6307692307692,0.10880000000000223,0.1435000000000004,986.0
407371,10050.78,10058.4,10053.828,229.03,229.47,229.11800000000008,0.1290000000000049,0.023800000000000043,1182.0
4073a0,10972.8,10972.8,10972.8,207.38,207.38,207.38,0.0,0.0,0.0
4073a1,11590.02,11590.02,11590.020000000002,194.42,195.15,194.8481632653061,0.06010000000000559,0.021100000000000008,2570.0
4073ce,12184.38,12184.38,12184.38,244.15,244.15,244.15,0.0,0.0,52.0
40749a,10355.58,10972.8,10797.844799999999,227.97,233.03,230.57719999999998,6.156500000000001,54.0428,2867.0
40749b,11887.2,11887.2,11887.2,284.09,284.09,284.09000000000003,0.0,0.0,354.0
4074b2,7010.4,7010.4,7010.399999999999,231.02,231.03,231.0284615384616,0.0004000000000061732,0.0388,286.0
40753c,11582.4,11582.4,11582.399999999998,218.77,242.3,224.38461538461542,4.323899999999995,10.3123,986.0
40753f,10972.8,10972.8,10972.800000000005,200.2,229.15,224.62276595744675,3.3197000000000045,8.505799999999999,3592.0
40755f,10675.62,10675.62,10675.619999999999,230.89,231.61,231.47409090909093,1.1263999999999967,6.7012,2884.0
40756e,11277.6,11277.6,11277.6,217.62,217.62,217.61999999999998,0.0,0.0,233.0
40756f,10972.8,10972.8,10972.8,239.5,240.63,239.76076923076923,0.06769999999999499,0.1294000000000004,986.0
40757f,10972.8,11292.84,11174.882399999997,221.56,249.65,239.01440000000002,7.643900000000002,8.530100000000001,2867.0
4075a2,3459.48,8138.16,7539.99,169.17,190.97,188.95681818181814,1.2188999999999979,1.5868000000000002,2884.0
4075b3,3101.34,3101.34,3101.3399999999997,162.83,162.83,162.82999999999998,0.0,0.0,233.0
4075b4,1554.48,3025.14,2018.2529770992362,149.45,152.6,150.69236641221372,0.021599999999999397,0.2261000000000024,3592.0
