icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration,PCA1,PCA2,kmeans_cluster
4074b2,7010.4,7010.4,7010.399999999999,231.02,231.03,231.0284615384616,0.0004000000000061,0.0388,286.0,0.011420750279582687,-0.9735439298226989,2
40753c,11582.4,11582.4,11582.399999999998,218.77,242.3,224.38461538461544,4.323899999999995,10.3123,986.0,-1.7085701616364846,2.2109955669396943,0
40753f,10972.8,10972.8,10972.800000000005,200.2,229.15,224.62276595744677,3.3197000000000045,8.505799999999999,3592.0,-1.3248007073746653,2.3712013717715146,0
40755f,10675.62,10675.62,10675.62,230.89,231.61,231.47409090909093,1.1263999999999967,6.7012,2884.0,-1.4489496143216196,1.1225432955634937,2
40756e,11277.6,11277.6,11277.6,217.62,217.62,217.62,0.0,0.0,233.0,-1.1301865701182994,-1.042400058931728,2
40756f,10972.8,10972.8,10972.8,239.5,240.63,239.76076923076923,0.0676999999999949,0.1294000000000004,986.0,-1.6035849767672268,-0.8181761627290752,2
40757f,10972.8,11292.84,11174.882399999997,221.56,249.65,239.0144,7.643900000000002,8.530100000000001,2867.0,-1.8748739933663492,3.5144207972161983,0
4075a2,3459.48,8138.16,7539.99,169.17,190.97,188.9568181818181,1.218899999999998,1.5868000000000002,2884.0,1.216401564548852,0.6644825826056137,1
4075b3,3101.34,3101.34,3101.34,162.83,162.83,162.82999999999998,0.0,0.0,233.0,3.0250606425666944,-0.8188617822481257,1
4075b4,1554.48,3025.14,2018.252977099236,149.45,152.6,150.69236641221372,0.0215999999999993,0.2261000000000024,3592.0,3.479736311373149,0.2560685880514912,1
4075c2,548.64,548.64,548.6400000000001,85.23,85.23,85.23,0.0,0.0,233.0,5.797893263521312,-0.6495757922680664,1
407600,1463.04,1463.04,1463.0400000000004,111.65,111.65,111.65000000000002,0.0,0.0,233.0,4.838226942748513,-0.7079507560113538,1
407630,10668.0,10668.0,10668.0,214.8,214.8,214.8,0.0,0.0,279.0,-0.8531111891175183,-1.0148783559988013,2
407667,10965.18,10965.18,10965.179999999997,188.44,188.94,188.7914851485148,0.081399999999995,0.0288999999999999,3169.0,-0.43906384275389426,-0.13287000461177415,2
40766d,11277.6,11582.4,11521.44,220.2,261.08,250.17866666666663,4.5242,8.278799999999999,374.0,-2.015605424671541,1.7914570797727982,0
407688,2324.1,2415.54,2365.828571428572,154.4,155.96,154.64666666666668,0.0015999999999962,0.0763000000000015,2706.0,3.3660126840079205,-0.08003214464346495,1
407689,11582.4,11582.4,11582.4,240.48,240.48,240.48,0.0,0.0,1156.0,-1.830453202924734,-0.82541157635824,2
407698,11277.6,11277.6,11277.6,261.21,261.21,261.21,0.0,0.0,52.0,-2.1860292587015233,-1.1649928126362774,2
4076b1,10972.8,10972.8,10972.799999999996,208.87,208.87,208.86999999999995,0.1315000000000026,0.0011999999999989,1217.0,-0.853698795543428,-0.7045468537701349,2
4076cc,11597.64,11605.26,11602.835454545457,240.55,240.95,240.8409090909091,0.0604999999999975,0.1175999999999994,2884.0,-1.917260155758493,-0.30134590607249645,2
4076e0,3451.86,3535.68,3492.9725581395337,152.62,156.29,154.3416279069768,0.0025999999999939,0.0578,2901.0,2.98331580729435,-0.04174250030212679,1
4076e5,10355.58,10363.2,10355.92636363636,241.92,242.27,242.06772727272732,0.0510999999999981,0.1349,2884.0,-1.5202813375849333,-0.2834624022578855,2
4076ed,10972.8,10972.8,10972.8,233.11,233.11,233.11000000000004,0.0,0.0,192.0,-1.401254409619506,-1.0744325455792931,2
40771a,12184.38,12199.62,12193.743559322036,235.36,238.26,236.86889830508483,0.1372,0.1875999999999891,3592.0,-2.056651796904748,-0.06514836806213771,2
407739,11582.4,11582.4,11582.4,236.58,236.58,236.58,0.0,0.0,52.0,-1.6903549629565935,-1.1294574253768541,2
40773b,10668.0,10668.0,10668.0,274.73,275.67,275.08181818181816,0.1034999999999968,0.0602,2884.0,-2.4341091209877246,-0.3374954858742601,2
40775c,9784.08,10226.04,10124.049230769237,214.26,219.92,218.61384615384617,0.1569999999999964,0.0749999999999997,986.0,-0.7446231437990729,-0.7249152362298124,2
40777c,11582.4,11582.4,11582.4,218.99,220.37,219.04914285714284,3.627099999999999,5.4253,2465.0,-1.4792049761807946,1.5968435030768722,0
4077ba,11582.4,11582.4,11582.4,249.25,249.51,249.42941176470583,0.0613000000000028,0.0465999999999999,2632.0,-2.109592365808971,-0.39768571192786456,2
4077bb,10972.8,10972.8,10972.8,213.54,215.55,214.22215384615384,0.1914000000000015,0.2606000000000001,3592.0,-1.0907425933654746,0.0183982102568201,2
40787b,11269.98,11277.6,11275.881764705891,245.14,255.03,248.13666666666668,5.9163,4.718999999999994,3342.0,-2.1704998772488575,2.4255877449426344,0
407898,11269.98,11887.2,11602.068717948716,261.59,265.14,263.65128205128207,4.201600000000006,13.6317,3592.0,-2.6945803177851024,3.3625362503723313,0
4078ae,10363.2,10363.2,10363.200000000004,273.17,273.69,273.2566666666666,0.1435999999999992,0.000399999999999,2867.0,-2.28444089023891,-0.3320216111910728,2
4078b8,11887.2,11887.2,11887.2,259.16,259.16,259.16,0.0,0.0,0.0,-2.3440746960032395,-1.1861920488327844,2
4078fd,11582.4,11582.4,11582.399999999998,205.91,237.26,209.22499999999997,5.3643,1.8844,2884.0,-1.450149204998228,1.755232256106583,0
4078fe,3794.76,3832.86,3815.800298507464,174.57,174.99,174.83402985074622,0.0037999999999982,0.0091999999999998,2122.0,2.409742862492565,-0.31433222625424917,1
407913,11582.4,11582.4,11582.4,216.11,217.42,216.69065573770493,4.487900000000003,5.699199999999998,2395.0,-1.4252692330234766,1.8975567823394617,0
407914,11277.6,11277.6,11277.6,266.5,266.92,266.6344,0.1306000000000011,0.0739999999999998,2867.0,-2.4371000443524427,-0.3284462068767382,2
40792e,891.54,1257.3,1035.4056,95.46,102.95,101.1772,0.0138999999999995,0.0913,2867.0,5.149231897888068,0.10267302595945284,1
40796a,10972.8,10972.8,10972.799999999996,203.06,203.72,203.20555555555555,0.0992000000000032,0.0478000000000005,2867.0,-0.7860521670349927,-0.2329509096179512,2
40796e,10972.8,10988.04,10983.212061068703,231.51,232.34,231.93343511450385,0.1062000000000011,0.2195999999999998,3592.0,-1.5181779874409342,-0.045721775621417424,2
4079a9,10972.8,10972.8,10972.799999999996,205.19,205.19,205.18999999999997,0.0009000000000014,0.000300000000001,972.0,-0.7520399329630812,-0.8088325694921671,2
4079d1,15.24,15.24,15.240000000000002,65.9,65.9,65.89999999999999,0.0,0.0,233.0,6.45327177930368,-0.6090791976998542,1
407ac6,11277.6,11277.6,11277.6,236.03,236.64,236.1036,0.1006999999999962,0.1105999999999998,2867.0,-1.6949288543978378,-0.2816214373002773,2
407af4,10660.38,11033.76,10678.885714285714,262.86,265.11,264.0132539682539,0.2000000000000028,0.0398,3592.0,-2.2361274171347074,-0.08033879350370507,2
407b04,9144.0,9144.0,9144.0,241.13,249.24,242.09681818181815,0.0071000000000012,0.1572,2884.0,-1.155009728576561,-0.26317643433404264,2
407be6,11277.6,11277.6,11277.600000000006,244.27,249.96,247.47780701754388,0.0775000000000005,0.0416000000000025,3009.0,-1.9705666629798506,-0.2690641743629856,2
407c6d,11574.78,11574.78,11574.780000000002,236.42,236.57,236.43683673469397,0.058099999999996,0.1355000000000004,3151.0,-1.8136919076999045,-0.21729723094549402,2
407c8a,10668.0,10668.0,10668.0,272.82,273.3,273.2168,0.0457999999999998,0.2195,2867.0,-2.3840437240445245,-0.33247507908045704,2
407caf,10972.8,10972.8,10972.800000000005,181.31,181.92,181.50288135593212,0.0165999999999968,0.0052,2018.0,-0.21929913680287064,-0.46897921655685404,2
407cb0,4457.7,4480.56,4459.174838709677,151.64,151.64,151.64,0.0031000000000034,0.0025,773.0,2.805446102663225,-0.6687456660601239,1
407cb1,11582.4,11582.4,11582.399999999998,198.09,198.7,198.48082191780816,0.0953000000000017,0.0280000000000004,2730.0,-0.8708150245151194,-0.27789660528133175,2
407cb2,678.18,678.18,678.18,77.93,77.93,77.93,0.0,0.0,295.0,5.928763749228042,-0.6222480247206967,1
407cb3,2087.88,2087.88,2087.880000000001,125.26,125.26,125.26,0.0,0.0,233.0,4.290841670846988,-0.7405317598079343,1
407cb4,1615.44,1836.42,1789.6839999999995,121.41,129.13,126.58733333333336,0.0797999999999987,0.0002999999999997,1217.0,4.349934817875197,-0.4130236249400056,1
407ce4,8183.88,8183.88,8183.88,245.91,245.91,245.91,0.0,0.0,17.0,-0.7448254126615889,-1.0991862633747829,2
407d10,11582.4,11590.02,11582.531379310343,220.78,221.04,220.8786206896552,0.0138999999999995,0.0362999999999988,1254.0,-1.3584689673390924,-0.7547520522476159,2
407e21,7010.4,7010.4,7010.4,208.73,208.73,208.73,0.0,0.0,74.0,0.5642896070178105,-1.0028571925584995,2
407e45,10957.56,11285.22,11075.67,221.92,254.41,251.35681818181817,1.5426000000000002,4.2287,2884.0,-1.8770312573779095,0.8980387332994572,2
407e46,11574.78,11582.4,11577.427627118645,239.98,240.9,240.27652542372883,0.2622999999999962,0.0246000000000004,3592.0,-1.930511654522532,-0.05133530095931356,2
407e53,11574.78,11590.02,11583.702564102565,231.0,231.54,231.2630769230769,0.0495000000000018,0.1228000000000015,3342.0,-1.6972859124314819,-0.15872751944914235,2
407e54,11277.6,11277.6,11277.600000000002,250.64,251.01,250.6646666666666,0.0394000000000005,0.0527000000000015,374.0,-1.9457952735946396,-1.0356717173848533,2
407e56,10660.38,10668.0,10667.637142857144,247.06,273.18,254.6619047619048,2.794900000000005,11.543200000000002,2706.0,-2.18145498181716,2.3793512535679784,0
407e63,11574.78,11582.4,11576.343076923078,229.77,232.74,230.84576923076932,3.235200000000006,7.335800000000001,3097.0,-1.8019160361312108,1.9410491396891012,0
407e68,10972.8,10972.8,10972.8,213.56,215.41,214.7061616161616,0.0452000000000012,0.0820999999999987,3169.0,-1.0726537378024106,-0.17598056648179602,2
407e69,10972.8,10972.8,10972.799999999996,226.19,229.65,228.4091666666667,0.190100000000001,0.1921999999999997,3592.0,-1.4239975936708975,-0.012928097363012347,2
407e7d,11582.4,11582.4,11582.399999999992,220.19,220.88,220.35726315789483,0.024799999999999,0.0769999999999999,3306.0,-1.4315679017249974,-0.16643755625002185,2
407ea0,365.76,449.58,373.38000000000005,78.04,81.75,78.41384615384615,0.0056000000000011,0.0196000000000005,286.0,5.988327893110368,-0.6080534388344118,1
407eb2,10675.62,10675.62,10675.62,244.42,244.42,244.42,0.0,0.0,192.0,-1.5746639402763607,-1.0881847075241207,2
407eeb,8534.4,8557.26,8545.315135135139,209.07,209.74,209.6064864864865,0.0028000000000005,0.0108999999999999,2423.0,-0.07950776592711802,-0.3640176131631252,2
407eec,10363.2,10363.2,10363.199999999995,190.68,190.87,190.7516981132076,0.0165999999999968,0.0102000000000002,1564.0,-0.2146284490189867,-0.6017862308723212,2
407f0d,7833.36,12192.0,11223.413333333334,226.99,227.59,227.45666666666665,2.022999999999996,10.2365,3149.0,-1.3466377430082754,2.1952619658435166,0
407f0e,11582.4,11582.4,11582.4,200.62,200.68,200.635,0.0531000000000005,0.0096999999999995,2162.0,-0.9007090353954629,-0.4585364719034071,2
407f19,12192.0,12192.0,12192.0,241.85,241.85,241.85,0.0189000000000021,0.0444999999999993,338.0,-2.041435012116386,-1.0545325489075994,2
407f2b,4770.12,5067.3,4920.705714285714,214.05,217.71,215.99428571428567,0.0874999999999985,0.0219999999999913,2706.0,0.9976197383444996,-0.1931568313447491,2
407f2c,10668.0,10668.0,10668.0,291.61,291.92,291.84923913043485,0.0858999999999952,0.0868999999999999,3169.0,-2.8511305598857297,-0.28715539255995437,2
407f38,11574.78,11582.4,11579.668301886795,199.3,199.34,199.3067924528302,0.0257999999999967,0.0029000000000003,1148.0,-0.8253492930558958,-0.7509628582195002,2
407f64,4572.0,10965.18,5083.4544,170.16,229.54,212.6864,9.846000000000004,9.5598,2867.0,0.3118272782244291,4.751371187726512,0
407f66,3543.3,3665.22,3612.572727272727,185.43,187.93,185.73818181818183,0.0215999999999993,0.1398999999999999,2884.0,2.1652527968211683,-0.0825366957951633,1
407f67,518.16,11582.4,2573.3922413793102,77.9,179.47,99.22448275862068,3.3340999999999994,1.8879,3592.0,3.189846201709675,2.0705089414621902,1
